id,label,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128,feat129,feat130,feat131,feat132,feat133,feat134,feat135,feat136,feat137,feat138,feat139,feat140,feat141,feat142,feat143,feat144,feat145,feat146,feat147,feat148,feat149,feat150,feat151,feat152,feat153,feat154,feat155,feat156,feat157,feat158,feat159,feat160,feat161,feat162,feat163,feat164,feat165,feat166,feat167,feat168,feat169,feat170,feat171,feat172,feat173,feat174,feat175,feat176,feat177,feat178,feat179,feat180,feat181,feat182,feat183,feat184,feat185,feat186,feat187,feat188,feat189,feat190,feat191,feat192,feat193,feat194,feat195,feat196,feat197,feat198,feat199,feat200,feat201,feat202,feat203,feat204,feat205,feat206,feat207,feat208,feat209,feat210,feat211,feat212,feat213,feat214,feat215,feat216
29,1,1,6,2,0,2,4,0,12,3,0,0,0,0,1,0,0,18,1,11,5,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,37,1,0,2,4,9,0,0,0,0,8,19,0,6,0,0,0,0,0,0,0,2,4,0,2,0,1,0,1,3,1,0,1,6,4,17,4,2,0,3,0,4,4,4,29,0,0,1,0,19,0,0,10,0,0,1,1,1,2,14,0,2,0,6,1,0,1,8,3,4,0,0,5,0,4,0,1,0,0,0,1,0,13,1,0,0,0,0,3,1,1,2,0,1,1,0,3,0,0,0,6,0,16,0,10,3,1,0,1,13,0,0,1,4,0,0,0,0,1,1,0,2,11,2,0,0,0,0,1,1,0,5,1,0,2,0,0,20,0,0,2,0,8,0,2,4,2,0,1,0,18,2,0,6,1,0,2,1,10,6,0,3,0,0,4,0,4,4,1,6,2,0,0,3,0,2,9,31
30,1,6,0,2,0,1,2,0,16,0,3,1,13,4,0,0,1,4,1,3,1,0,2,4,1,2,0,1,4,2,4,15,0,1,2,0,11,1,1,3,2,1,3,8,8,2,4,1,2,0,0,2,23,2,1,0,1,0,2,0,1,10,1,3,4,0,0,3,8,0,4,8,0,2,9,4,0,0,0,0,9,2,6,0,3,1,1,3,0,0,0,5,2,0,2,0,0,4,3,4,6,4,2,0,0,0,19,1,3,1,0,5,2,0,0,1,3,0,0,2,1,1,1,1,0,0,1,0,3,3,6,0,0,0,4,0,0,0,0,2,1,1,1,12,3,5,2,0,0,3,2,0,1,0,0,2,5,0,3,3,0,4,1,0,3,0,0,2,3,0,9,2,0,0,0,4,8,4,0,2,1,2,3,16,6,0,1,0,1,0,16,13,13,4,0,2,0,2,2,0,4,3,1,2,0,1,1,11,2,1,1,0,24,0,27,1,2
31,1,0,1,7,2,0,6,0,6,2,1,1,2,0,0,0,3,7,0,1,5,1,5,2,0,2,4,2,0,0,1,0,1,0,1,0,1,1,0,16,5,2,1,4,2,2,2,4,0,4,11,1,4,2,1,0,0,0,2,5,3,2,2,12,1,0,0,1,1,9,1,1,8,7,9,2,2,0,0,0,4,1,6,7,2,0,3,2,10,0,1,13,1,6,8,2,2,1,12,3,1,6,4,0,0,0,3,0,4,0,1,1,5,0,0,0,1,9,2,2,0,1,1,0,1,0,6,7,0,1,2,2,4,1,9,3,0,0,0,10,1,5,3,6,2,6,6,11,6,1,3,2,0,0,2,0,1,1,1,1,6,1,5,2,3,0,2,0,0,0,11,0,0,4,0,3,4,4,7,2,2,2,2,5,1,1,0,8,4,8,2,6,7,0,0,1,3,1,6,6,2,0,2,2,0,0,4,1,11,1,2,3,2,2,3,13,7
32,1,0,15,0,0,0,0,0,2,2,0,0,0,0,24,2,0,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,7,12,0,0,1,41,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,11,0,0,15,0,1,0,1,21,0,0,2,0,52,0,0,0,0,0,1,2,0,0,6,0,0,0,2,1,0,0,3,0,1,0,0,2,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,2,9,0,1,3,0,0,1,59,0,0,0,43,0,1,0,0,0,0,0,0,14,0,25,0,0,0,1,0,10,6,0,0,0,0,0,5,0,0,1,0,36,0,0,13,6,0,0,0,19,1,0,0,0,0,0,0,1,1,0,6,1,0,1,0,3,2,0,1,0,0,0,1,1,0,2,24
33,1,5,2,1,0,1,1,2,12,1,7,2,11,8,0,0,1,9,4,6,2,0,2,6,1,1,0,1,3,1,7,2,0,0,2,0,1,0,0,6,4,2,1,3,0,1,1,5,6,3,0,1,15,0,0,0,2,0,1,4,0,9,5,9,5,0,2,1,2,3,0,21,1,6,6,2,1,2,0,0,1,1,6,5,5,1,0,1,2,1,0,8,1,0,20,1,4,0,7,7,5,14,7,1,2,6,9,0,7,0,0,5,2,0,0,0,0,0,0,2,7,2,0,2,2,0,0,2,2,1,21,0,3,0,8,0,0,0,2,3,0,0,3,7,2,1,1,3,2,0,2,2,0,0,1,0,0,0,0,5,2,0,2,1,4,0,2,0,1,0,7,12,0,0,0,4,10,0,5,2,1,0,4,20,0,0,2,2,4,1,3,11,8,0,0,3,1,0,2,0,0,0,0,0,2,1,1,5,5,0,0,0,10,0,9,3,0
34,1,1,3,1,0,2,2,0,6,3,0,0,2,3,0,3,1,17,0,31,0,0,1,0,0,0,0,0,1,0,2,4,0,0,0,1,1,1,1,7,0,0,0,6,13,1,0,0,0,1,3,3,26,1,0,0,1,0,1,0,0,4,0,1,6,1,0,2,4,6,3,3,1,1,3,4,1,0,1,1,8,3,7,6,1,0,0,3,0,0,0,3,1,1,13,0,0,2,4,0,3,1,3,0,0,0,24,1,4,0,0,14,0,0,1,0,2,0,0,3,0,10,0,0,0,2,0,0,3,0,4,0,2,0,1,3,0,1,1,0,1,2,0,6,7,2,0,0,0,1,0,0,8,0,0,0,1,0,1,3,2,10,1,0,0,0,3,2,2,0,4,1,0,1,0,1,26,2,0,7,0,2,6,2,23,4,0,1,0,1,9,12,5,8,0,6,0,13,1,0,6,2,0,4,0,1,6,3,6,0,0,0,23,0,29,0,3
35,1,0,10,1,4,9,0,0,6,7,2,6,3,3,5,0,1,5,2,12,7,0,2,0,1,2,3,0,7,1,1,3,0,0,2,0,3,1,2,6,2,4,3,0,4,5,0,2,3,3,2,1,3,0,1,0,0,0,0,0,3,5,4,2,0,8,1,2,0,0,3,1,0,8,3,3,0,2,3,1,9,7,2,19,0,3,0,3,12,0,1,2,0,1,2,4,1,5,0,0,0,0,12,6,5,1,6,2,11,2,0,8,0,0,6,3,7,1,1,2,1,12,0,1,3,2,0,0,4,4,1,0,1,5,2,1,0,1,5,0,1,0,1,1,4,1,1,1,13,9,0,0,8,1,2,1,3,0,2,0,0,4,4,3,3,0,2,7,1,0,4,1,0,1,0,2,11,2,2,10,3,2,2,2,12,4,3,0,0,4,0,4,6,2,0,3,1,1,1,0,12,4,0,2,1,8,0,2,4,1,0,3,4,2,3,4,5
36,0,2,2,0,0,7,1,0,2,1,0,0,7,9,0,0,1,14,4,18,0,0,6,1,0,6,2,0,11,1,10,21,0,11,0,0,8,0,0,0,1,1,6,1,10,0,0,1,1,1,0,3,10,0,0,0,1,0,0,0,0,2,7,0,0,1,5,0,3,0,0,2,0,1,1,0,1,2,0,0,0,1,3,1,0,4,0,7,0,0,0,1,3,0,7,4,1,15,1,2,0,2,5,0,3,4,15,0,7,11,0,13,0,2,0,0,19,0,0,1,0,5,0,0,0,0,0,0,31,0,3,0,0,0,1,0,0,2,3,2,0,0,0,0,6,1,0,1,0,6,0,0,1,1,0,0,21,0,15,1,3,0,0,0,0,0,11,0,23,0,2,4,0,0,0,2,5,0,2,3,0,0,1,0,3,0,2,0,0,0,1,3,8,7,6,14,0,0,1,0,16,5,0,0,0,2,0,7,1,0,0,0,7,2,17,1,0
37,1,3,0,1,1,4,4,1,2,0,2,0,2,4,0,0,2,3,7,2,0,1,5,7,0,1,0,1,16,0,3,2,0,4,3,0,4,1,1,3,4,4,0,3,4,0,3,2,1,0,0,2,5,4,0,0,0,0,6,1,0,1,16,3,1,0,4,2,2,15,0,5,0,3,1,1,0,2,1,0,0,1,10,2,2,1,0,2,0,0,2,10,1,0,26,0,3,2,1,2,0,19,10,0,3,5,1,4,6,1,0,4,6,0,0,0,5,0,0,1,5,1,0,0,0,0,6,0,2,0,12,2,0,0,2,0,1,2,3,2,0,1,10,8,6,3,2,1,0,8,4,2,0,2,0,3,2,0,6,3,3,5,1,0,0,0,9,3,7,0,0,15,0,2,0,1,16,0,7,2,0,0,0,1,1,0,1,0,3,1,8,18,2,5,1,1,0,2,1,0,1,2,3,1,6,0,6,7,21,0,4,0,5,0,6,2,2
38,1,1,3,1,2,0,0,2,5,15,0,0,4,0,11,0,0,1,0,6,19,0,0,0,5,1,0,5,1,0,0,1,0,1,2,1,1,0,0,1,0,0,3,2,0,10,2,0,0,16,18,1,0,2,0,0,0,2,0,0,1,8,0,0,6,1,0,2,0,0,3,1,3,5,1,2,0,0,2,0,8,4,0,5,2,0,1,1,17,6,0,1,1,4,0,2,1,15,1,2,2,0,1,2,1,0,2,0,2,0,1,6,0,1,2,6,0,0,0,5,0,7,1,0,4,0,0,1,1,4,0,1,6,5,4,10,1,1,1,1,0,3,0,0,0,0,0,3,16,6,1,1,9,7,5,1,3,1,1,3,0,0,4,8,10,0,2,18,0,6,11,0,4,1,1,1,0,3,1,7,12,14,10,5,12,4,1,7,0,16,2,1,1,3,0,0,0,2,2,2,4,2,1,6,0,1,1,2,0,0,0,10,8,0,1,0,0
39,1,0,4,2,1,0,1,0,19,1,0,0,1,19,1,0,3,5,2,15,7,0,1,1,1,2,3,0,2,0,1,1,0,0,1,0,0,0,0,11,0,1,0,10,6,3,0,0,1,4,11,2,10,6,0,0,1,0,5,2,3,7,0,4,0,1,0,1,1,0,1,2,5,1,20,0,0,0,0,0,1,2,5,5,0,2,0,2,8,0,1,2,1,0,7,0,2,1,6,2,3,1,4,0,3,3,20,2,0,2,0,1,8,1,0,5,0,0,0,1,0,6,1,0,1,0,0,8,2,2,1,2,1,0,10,1,0,0,0,3,1,3,4,9,1,2,1,3,10,0,1,1,2,1,2,0,2,0,2,2,1,8,1,0,3,0,2,1,1,0,10,1,0,4,0,0,8,0,0,3,0,6,2,10,4,4,0,0,0,14,10,4,11,0,4,2,2,5,4,0,6,1,1,5,5,5,5,2,1,2,1,0,24,0,7,1,7
40,1,2,2,4,0,1,0,0,9,7,0,0,5,0,0,0,1,3,4,6,9,0,0,1,0,3,1,0,2,0,4,12,0,3,1,0,4,0,3,0,1,0,7,12,3,11,7,0,4,7,3,2,24,2,1,0,3,1,0,1,0,8,0,0,11,0,0,1,4,2,2,1,2,0,2,3,0,0,10,1,24,2,1,2,4,1,0,2,0,0,0,0,2,0,3,0,0,5,7,3,7,0,0,0,1,0,33,1,0,1,1,4,2,0,3,1,5,1,0,3,0,0,1,1,1,1,1,1,7,7,3,1,1,0,4,2,0,0,1,1,0,0,0,2,4,2,1,2,0,1,0,0,1,5,4,1,4,0,1,3,0,4,2,5,0,2,2,0,3,1,2,2,2,0,0,2,4,5,0,11,0,2,8,6,10,1,2,1,1,0,9,5,8,2,4,5,0,5,0,0,17,3,2,8,1,0,0,2,0,1,0,1,22,0,15,0,3
41,0,2,0,2,0,0,7,0,2,0,18,8,0,0,0,0,1,3,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,1,1,3,0,28,2,0,0,0,8,0,0,0,0,0,4,0,1,2,0,1,0,2,1,0,0,1,0,25,3,1,0,0,3,0,4,35,6,0,0,3,0,1,1,4,0,0,16,1,0,0,0,0,2,1,0,0,0,30,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,1,0,3,1,1,32,0,0,14,0,2,0,0,0,5,0,0,0,0,0,0,1,0,49,0,0,0,0,0,5,0,2,0,0,27,0,3,0,1,0,1,8,0,0,0,0,0,0,0,0,0,41,0,1,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,25,0,26,1,22,0,1,0,0,8,1
42,1,0,2,0,0,0,14,0,34,4,0,0,0,0,1,0,0,15,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,8,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,8,2,0,0,37,2,35,1,9,0,1,0,2,0,1,26,0,0,1,0,6,0,0,5,0,0,2,0,0,0,53,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,46,1,0,2,0,0,1,4,0,0,0,0,0,0,41,0,19,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,0,0,1,0,2,8,1,0,0,0,1,8,1,1,0,0,0,0,32,2,0,4,1,0,0,0,0,7,0,7,0,0,0,1,0,0,1,21
43,1,0,9,6,0,4,18,1,1,0,8,1,1,0,1,1,1,1,5,0,0,1,2,7,0,6,9,1,3,1,3,0,0,0,3,1,1,1,0,16,1,2,0,0,3,0,0,22,0,2,6,1,1,0,0,0,0,0,5,1,0,0,14,5,0,2,4,1,0,3,0,1,0,17,0,1,4,0,0,0,0,0,12,11,0,1,0,0,4,1,1,13,2,1,10,6,8,0,1,0,0,16,8,1,0,3,0,1,15,2,3,1,7,1,3,0,3,1,0,0,16,9,0,0,0,0,4,0,2,0,0,0,0,1,0,0,1,2,10,4,0,0,11,0,0,4,0,1,9,1,2,5,1,0,1,1,2,0,2,0,8,1,0,3,3,0,0,1,2,0,2,7,0,2,0,0,6,0,13,0,3,1,1,0,2,8,0,0,6,6,0,3,2,0,0,0,0,0,15,0,0,0,1,0,0,6,0,0,21,5,4,1,0,2,2,20,6
44,0,2,1,0,0,0,21,9,3,0,3,5,2,1,0,0,1,9,3,0,0,0,1,10,0,0,5,3,0,0,4,0,4,0,4,1,0,6,0,10,2,2,0,2,0,0,4,14,1,0,11,0,5,2,1,0,1,0,2,8,0,0,8,21,2,0,0,0,0,6,0,4,1,7,3,0,0,0,0,0,0,2,9,4,1,0,0,1,8,2,2,21,0,1,11,1,2,0,7,1,0,24,5,0,0,2,1,1,3,0,0,0,5,1,0,0,0,0,0,0,13,1,0,0,0,0,20,7,0,0,5,0,2,1,3,0,1,0,1,4,0,0,5,8,0,22,2,8,1,0,1,7,0,0,1,2,0,0,1,0,9,4,0,0,2,0,0,0,1,0,1,5,0,5,0,3,12,0,5,2,2,1,0,2,0,0,0,4,13,1,3,8,1,1,0,1,4,3,13,4,0,0,2,0,1,0,4,2,16,0,2,1,3,0,3,3,4
45,1,3,0,1,0,0,2,0,12,0,4,0,6,2,0,2,0,9,2,4,4,0,1,1,0,0,0,1,1,0,7,0,1,1,0,0,2,1,0,5,4,0,1,9,4,5,2,0,3,0,0,0,45,3,1,0,2,0,0,1,0,1,1,2,3,0,0,8,1,6,1,11,1,0,10,4,0,0,2,0,9,2,3,4,1,1,0,1,0,1,0,6,3,0,10,0,0,2,2,8,6,1,2,0,1,0,27,5,1,0,0,5,0,0,1,0,0,0,2,2,2,1,0,0,0,0,1,1,1,1,10,0,0,0,2,1,0,0,0,0,0,1,0,14,2,6,1,1,3,1,2,0,0,0,1,2,1,0,0,4,0,12,1,0,1,0,0,1,0,1,5,2,0,0,0,2,14,1,0,2,1,2,9,14,2,0,1,1,1,1,28,16,16,0,0,1,0,5,0,0,1,2,0,3,0,3,2,7,2,1,0,0,23,0,41,1,3
46,1,0,0,2,1,4,8,6,2,0,6,5,1,5,0,0,6,8,13,1,0,0,6,9,0,0,4,1,1,0,6,1,3,0,1,0,1,3,0,12,1,1,0,1,2,1,1,24,2,1,4,0,3,0,0,0,2,0,1,3,0,1,8,4,0,0,1,0,0,0,1,4,0,2,2,0,0,0,0,0,2,1,8,8,1,0,0,1,1,0,2,12,0,0,21,4,8,0,1,2,0,16,19,0,1,7,2,1,7,3,0,4,5,0,1,0,0,0,0,1,10,4,0,0,1,0,1,0,0,3,11,0,0,0,0,0,0,0,2,5,0,0,5,8,1,5,0,3,1,1,0,3,0,0,1,1,1,0,1,2,19,3,0,0,0,0,8,0,5,0,0,23,0,2,0,1,19,0,8,0,0,1,1,4,0,2,1,0,12,1,0,2,3,0,0,1,7,1,16,0,1,0,1,1,1,0,6,2,18,3,1,3,3,0,2,17,3
47,1,0,1,2,2,3,4,4,1,1,3,1,3,2,0,1,2,10,3,6,0,2,3,0,0,2,0,0,2,0,11,10,1,2,1,0,6,0,4,5,2,1,6,2,2,1,3,4,2,0,1,2,29,1,3,0,0,0,1,1,2,1,4,2,3,1,2,4,2,6,1,15,1,3,1,1,0,1,0,2,6,1,3,8,1,3,1,1,1,0,0,5,1,0,16,3,0,2,4,1,7,3,9,1,2,6,13,3,5,1,0,7,0,0,0,0,6,0,0,1,4,6,1,0,2,0,0,0,1,3,10,0,3,0,3,1,0,2,1,0,0,1,1,12,9,0,0,1,2,5,1,0,0,4,2,1,6,0,2,1,1,5,0,0,3,0,2,4,7,2,1,5,0,0,0,1,25,1,1,2,2,0,4,3,4,1,2,0,1,2,8,8,0,6,0,2,1,2,5,0,1,4,0,1,3,2,0,11,11,2,0,0,12,0,18,4,0
48,1,11,0,11,1,1,4,2,8,0,3,2,16,1,0,0,1,4,2,1,3,1,0,3,0,0,0,10,1,1,5,1,0,1,9,1,1,1,1,2,1,1,1,18,2,3,4,2,2,5,0,1,16,7,1,0,3,0,2,4,0,2,0,2,10,0,0,6,0,5,0,10,4,3,5,8,1,0,0,0,4,2,4,3,3,1,1,1,1,4,1,4,1,8,5,0,1,2,3,9,9,2,1,0,0,1,14,5,0,0,0,2,2,0,2,2,1,0,1,1,0,0,0,0,1,2,1,0,0,3,7,2,7,0,3,2,1,0,0,2,2,2,1,10,1,4,1,1,1,1,2,0,0,0,2,1,5,1,2,8,0,3,0,0,1,0,0,2,0,0,16,4,0,3,2,1,6,1,3,0,1,7,9,13,3,0,0,0,1,3,13,8,9,1,0,0,0,5,4,1,0,2,5,5,2,1,1,6,2,5,0,1,13,0,16,2,1
49,0,0,2,6,0,1,0,2,3,0,7,3,8,0,1,0,3,2,0,1,5,0,1,3,6,2,0,0,10,1,1,1,0,4,11,0,3,0,0,0,1,0,2,0,5,3,0,0,0,3,0,3,4,1,0,0,3,5,0,0,0,1,5,1,4,2,25,0,2,2,0,0,0,17,3,0,0,6,1,0,7,7,4,2,3,0,1,0,5,11,0,1,2,0,1,0,1,5,4,1,2,1,0,5,4,1,3,0,6,4,0,2,2,1,4,1,2,0,0,1,6,2,1,10,10,0,0,1,0,5,2,0,2,3,1,0,0,2,13,2,1,1,4,1,1,0,0,5,9,4,14,0,13,5,9,16,0,8,4,3,0,1,2,1,16,1,0,36,3,1,0,0,0,0,0,0,0,8,1,2,1,0,3,0,5,0,8,5,2,0,1,15,7,7,1,0,1,0,3,0,2,7,0,1,1,2,0,0,6,1,1,0,4,0,2,1,0
50,1,0,12,4,0,14,1,0,4,0,1,1,4,0,2,2,0,12,6,3,1,0,0,0,0,4,10,0,6,3,1,0,0,4,1,0,6,1,1,9,1,0,5,1,8,1,1,7,0,1,3,4,2,1,0,0,0,1,0,0,3,7,1,2,3,9,0,0,9,0,0,1,1,4,1,2,1,3,1,0,0,0,3,32,0,0,1,2,9,0,1,1,3,1,2,7,0,1,2,3,3,0,12,8,6,1,3,1,18,1,0,6,0,13,1,0,5,0,0,6,1,23,0,1,2,1,0,0,0,0,2,1,0,1,4,1,0,1,9,2,0,1,1,3,4,0,0,1,11,4,0,0,13,1,3,0,3,1,2,1,2,4,0,1,1,0,0,6,1,0,2,0,2,2,0,1,14,0,5,2,3,2,1,2,4,4,3,1,0,6,3,8,8,2,0,0,2,0,5,0,1,2,0,3,0,7,2,2,5,0,0,0,4,6,2,18,1
51,0,1,0,1,0,2,3,0,2,0,6,1,13,2,0,0,0,5,2,4,0,3,5,10,0,1,0,0,10,0,10,1,0,1,3,1,3,1,0,0,6,2,1,12,7,0,0,7,0,0,0,0,5,5,5,0,0,0,5,0,0,0,14,0,1,0,1,13,1,6,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,2,3,0,31,0,3,1,1,0,3,28,2,0,2,16,9,19,7,3,0,3,8,0,0,0,8,0,0,0,5,0,0,0,0,0,10,0,5,1,25,0,0,0,1,0,0,3,0,0,0,0,5,4,0,7,2,0,0,4,0,1,0,0,0,6,8,0,6,0,3,2,0,0,0,0,6,1,18,0,0,45,0,0,0,2,2,0,3,0,0,0,0,1,0,0,0,0,1,0,15,17,3,1,2,0,0,2,1,0,0,3,0,0,0,0,0,7,6,10,3,0,2,0,5,0,0
52,1,0,3,2,0,0,1,0,2,1,0,0,4,3,0,1,0,5,2,19,1,0,1,0,2,0,0,0,0,1,2,56,0,0,0,0,2,0,3,1,0,0,5,2,6,9,6,0,0,3,0,2,29,1,0,0,3,0,0,0,4,5,0,0,6,0,0,0,4,0,25,1,1,0,3,6,0,0,4,0,22,0,1,3,0,0,2,0,1,0,0,1,0,0,4,0,0,1,2,0,3,0,2,0,2,0,25,0,0,0,0,9,0,7,0,4,4,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,2,0,5,23,0,1,0,3,1,0,0,6,0,2,1,0,0,0,3,0,4,0,1,0,0,2,2,0,1,3,0,0,0,0,0,19,0,1,12,0,2,13,3,28,2,2,0,0,0,1,1,4,1,0,3,0,4,0,0,18,0,0,6,0,7,0,0,0,0,0,0,30,3,31,2,1
53,1,0,17,0,8,8,2,0,0,6,0,0,0,2,0,0,0,24,12,15,2,0,17,0,2,0,1,6,0,0,6,20,0,1,0,0,1,0,8,13,0,0,1,0,0,3,8,0,3,0,5,0,9,0,1,0,0,0,1,0,6,0,0,0,6,0,0,0,0,0,5,1,0,0,0,2,0,0,2,1,1,2,2,31,0,0,2,0,2,0,0,2,0,0,2,1,0,10,0,0,0,0,5,1,0,0,8,0,7,0,1,30,0,8,0,1,5,0,0,0,0,21,0,0,0,5,0,0,8,0,5,0,0,0,0,8,0,0,0,0,0,6,0,0,37,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,2,24,0,0,6,0,2,0,0,1,13,0,0,0,3,0,0,0,0,0,7,0,6,3,0,17,1,0,2,0,25,0,0,1,0,0,0,2,8,6,2,3
54,1,0,11,2,3,1,1,0,6,7,0,0,0,2,2,2,0,6,1,5,12,0,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,3,17,0,0,0,0,5,5,0,0,2,15,12,0,8,0,0,1,1,0,0,0,5,5,0,0,0,2,0,0,4,1,1,2,1,3,8,17,1,0,5,1,7,1,0,17,0,1,1,1,20,0,0,1,0,0,2,5,0,0,7,1,0,0,2,0,0,1,4,3,1,0,1,4,0,10,2,2,0,1,0,5,0,15,0,0,1,2,0,7,1,0,1,2,0,1,9,4,0,0,0,1,2,9,0,5,6,0,0,3,30,2,0,0,12,0,0,0,0,0,0,1,0,15,1,8,2,1,1,0,2,3,2,0,1,0,0,0,6,0,0,3,3,23,4,7,5,5,0,1,0,15,6,2,2,0,1,2,4,4,3,1,3,1,0,3,0,16,2,1,4,1,0,1,2,0,4,2,16
55,1,1,2,4,0,1,1,3,1,15,0,0,1,1,9,1,2,1,0,1,23,1,2,1,3,1,6,5,1,1,0,0,2,0,2,0,1,0,0,5,1,1,2,0,2,6,2,1,4,20,26,1,5,1,0,0,0,1,1,2,3,0,0,3,4,1,0,0,0,0,2,1,1,4,3,3,1,0,1,0,8,1,0,4,2,2,0,1,28,3,0,4,0,5,1,1,2,6,3,6,4,1,1,3,1,1,4,1,0,1,0,0,0,1,2,6,0,2,2,1,0,4,1,1,4,1,2,8,0,6,0,1,4,3,5,13,0,0,0,4,2,1,0,4,2,0,0,7,15,1,1,1,8,2,3,0,0,2,0,7,0,1,1,16,7,1,1,3,0,0,7,1,4,3,0,4,0,2,0,2,10,4,8,4,6,7,0,10,0,12,1,0,2,0,0,2,2,2,4,2,2,1,2,7,1,3,0,2,1,0,0,14,6,0,3,2,2
56,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,11,2,0,0,0,0,0,0,1,0,0,2,35,0,0,0,0,2,0,12,0,0,0,6,1,0,8,4,0,0,17,0,0,46,0,0,0,0,0,0,0,5,1,0,0,3,0,0,2,2,0,39,0,0,0,0,9,0,0,0,0,54,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,42,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,12,2,0,27,0,3,28,2,34,0,0,0,0,1,1,2,0,1,0,0,0,3,0,0,7,1,0,5,0,3,0,1,0,0,0,0,52,0,48,0,3
57,1,0,0,1,1,0,6,0,13,0,5,4,3,3,0,0,2,1,2,0,0,10,0,4,0,0,1,1,1,0,7,1,1,0,1,1,2,7,3,3,1,0,2,8,0,0,5,2,2,0,2,1,11,1,4,0,2,0,12,1,1,1,0,10,0,0,0,2,1,18,0,17,0,2,14,1,1,0,0,0,1,0,14,2,1,0,0,0,3,0,7,12,0,0,4,0,0,0,1,3,1,8,0,0,0,2,4,29,0,1,0,2,4,0,0,0,0,1,1,0,1,0,1,0,1,4,30,1,1,4,16,0,1,0,0,1,1,0,0,0,1,0,3,13,0,20,11,0,1,0,0,9,1,0,0,2,2,0,2,0,1,14,0,0,0,0,0,0,0,0,0,7,0,9,0,0,10,0,0,2,0,0,0,0,0,0,0,0,2,0,26,20,0,0,0,0,0,0,0,0,2,0,2,0,5,0,18,1,9,4,10,2,2,0,7,0,10
58,1,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,48,10,20,0,0,9,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,37,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,4,0,1,2,3,0,0,0,3,0,0,0,28,0,0,0,0,0,0,0,3,0,0,27,1,0,0,0,0,0,2,12,0,0,1,35,0,1,0,0,35,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,2,0,24,1,0,0,0,2,0,0,0,0,0,2,0,1,33,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,1,0,0,19,0,0,0,0,47,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,0,5,1,0,2,0,0,0,19,0,29,1,3
